,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8121212124824524,0.81886595,100,20,200,100,0.01,0.2,0
1,2,0.8527607321739197,0.81886595,100,20,200,100,0.01,0.2,0
2,3,0.7607361674308777,0.81886595,100,20,200,100,0.01,0.2,0
3,4,0.8773006200790405,0.81886595,100,20,200,100,0.01,0.2,0
4,5,0.7914110422134399,0.81886595,100,20,200,100,0.01,0.2,0
