,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7939394116401672,0.85817444,300,100,50,100,0.001,0,0.4
1,2,0.8650306463241577,0.85817444,300,100,50,100,0.001,0,0.4
2,3,0.8773006200790405,0.85817444,300,100,50,100,0.001,0,0.4
3,4,0.8773006200790405,0.85817444,300,100,50,100,0.001,0,0.4
4,5,0.8773006200790405,0.85817444,300,100,50,100,0.001,0,0.4
