,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8242424130439758,0.855646,300,100,50,100,0.001,0,0.6
1,2,0.8588957190513611,0.855646,300,100,50,100,0.001,0,0.6
2,3,0.9202454090118408,0.855646,300,100,50,100,0.001,0,0.6
3,4,0.8650306463241577,0.855646,300,100,50,100,0.001,0,0.6
4,5,0.8098159432411194,0.855646,300,100,50,100,0.001,0,0.6
