,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8060606122016907,0.8286967,100,20,200,100,0.01,0.6,0.4
1,2,0.8466257452964783,0.8286967,100,20,200,100,0.01,0.6,0.4
2,3,0.8895705342292786,0.8286967,100,20,200,100,0.01,0.6,0.4
3,4,0.8282208442687988,0.8286967,100,20,200,100,0.01,0.6,0.4
4,5,0.7730061411857605,0.8286967,100,20,200,100,0.01,0.6,0.4
