,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6418750286102295,0.63217247,100,20,200,100,0.01,0.2,0.2,True,True,True,categorical_crossentropy,binary_crossentropy
1,2,0.5734177231788635,0.63217247,100,20,200,100,0.01,0.2,0.2,True,True,True,categorical_crossentropy,binary_crossentropy
2,3,0.6417721509933472,0.63217247,100,20,200,100,0.01,0.2,0.2,True,True,True,categorical_crossentropy,binary_crossentropy
3,4,0.6734177470207214,0.63217247,100,20,200,100,0.01,0.2,0.2,True,True,True,categorical_crossentropy,binary_crossentropy
4,5,0.6303797364234924,0.63217247,100,20,200,100,0.01,0.2,0.2,True,True,True,categorical_crossentropy,binary_crossentropy
