,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.862500011920929,0.87503165,100,20,200,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,mse
1,2,0.8417721390724182,0.87503165,100,20,200,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,mse
2,3,0.8987341523170471,0.87503165,100,20,200,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,mse
3,4,0.8797468543052673,0.87503165,100,20,200,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,mse
4,5,0.892405092716217,0.87503165,100,20,200,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,mse
