,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10205.061725484913,10449.573636649497,100,100,0.0005,100,75
1,10095.174434267241,9988.006986609817,100,100,0.0005,100,75
2,10010.455734779094,9935.849630899616,100,100,0.0005,100,75
3,9973.375942887931,9906.82653966519,100,100,0.0005,100,75
4,9946.658893453663,9888.017250108558,100,100,0.0005,100,75
5,9923.851124730603,9874.003427093316,100,100,0.0005,100,75
6,9932.661941002156,9863.105582456128,100,100,0.0005,100,75
7,9889.489156788793,9855.032834866885,100,100,0.0005,100,75
8,9873.954977101293,9848.425568343466,100,100,0.0005,100,75
9,9885.679384428879,9843.410970909948,100,100,0.0005,100,75
10,9870.295224946121,9838.516951571484,100,100,0.0005,100,75
11,9864.161301185344,9834.483515419113,100,100,0.0005,100,75
12,9855.565665409482,9831.985523759433,100,100,0.0005,100,75
13,9859.895036368534,9828.710928609398,100,100,0.0005,100,75
14,9855.859172952587,9826.78059630675,100,100,0.0005,100,75
15,9845.964826912716,9824.30347884598,100,100,0.0005,100,75
16,9848.946743669181,9821.862548009254,100,100,0.0005,100,75
17,9848.576155037716,9819.532132041357,100,100,0.0005,100,75
18,9845.124915813578,9818.560487916267,100,100,0.0005,100,75
19,9847.884731950431,9816.89791155067,100,100,0.0005,100,75
20,9837.507610452587,9815.239169842327,100,100,0.0005,100,75
21,9835.556135506466,9813.808606384015,100,100,0.0005,100,75
22,9836.603044181034,9812.492416316034,100,100,0.0005,100,75
23,9838.033640894397,9811.479052336637,100,100,0.0005,100,75
24,9845.259563577587,9809.8549928688,100,100,0.0005,100,75
25,9839.025441136853,9808.472355373293,100,100,0.0005,100,75
26,9831.245588631466,9808.05468890378,100,100,0.0005,100,75
27,9829.959725215518,9805.975735673965,100,100,0.0005,100,75
28,9834.031990840518,9804.88513201141,100,100,0.0005,100,75
29,9833.249242322197,9804.323189311812,100,100,0.0005,100,75
30,9827.567568022629,9802.638247933637,100,100,0.0005,100,75
31,9826.700296336207,9802.153755484098,100,100,0.0005,100,75
32,9831.10482893319,9800.168169490447,100,100,0.0005,100,75
33,9825.031283674569,9799.427012832415,100,100,0.0005,100,75
34,9823.59164533944,9798.253871155517,100,100,0.0005,100,75
35,9828.364392510775,9796.786323726492,100,100,0.0005,100,75
36,9820.319857893319,9796.43386140393,100,100,0.0005,100,75
37,9817.161031788793,9795.487066980864,100,100,0.0005,100,75
38,9818.872120824353,9794.083597399826,100,100,0.0005,100,75
39,9823.677919585129,9793.25245521008,100,100,0.0005,100,75
40,9825.262324892241,9791.685968944657,100,100,0.0005,100,75
41,9824.860385237069,9791.321895495179,100,100,0.0005,100,75
42,9810.882997710129,9789.777740083702,100,100,0.0005,100,75
43,9812.069841056034,9789.11445153405,100,100,0.0005,100,75
44,9809.855098329741,9787.699690887788,100,100,0.0005,100,75
45,9810.196996228447,9787.043555997694,100,100,0.0005,100,75
46,9813.906064789871,9786.274302696005,100,100,0.0005,100,75
47,9814.428626751078,9784.742810310105,100,100,0.0005,100,75
48,9806.197299299569,9784.10481505675,100,100,0.0005,100,75
49,9803.18393049569,9782.872069376646,100,100,0.0005,100,75
50,9810.683829471982,9782.116793038003,100,100,0.0005,100,75
51,9806.993837553879,9781.414123798364,100,100,0.0005,100,75
52,9803.191086341594,9780.732770480205,100,100,0.0005,100,75
53,9799.909802667025,9779.567238691154,100,100,0.0005,100,75
54,9803.150794719828,9778.303195282553,100,100,0.0005,100,75
55,9804.829488820043,9778.308597025485,100,100,0.0005,100,75
56,9800.874275996768,9777.351635028599,100,100,0.0005,100,75
57,9799.72900390625,9776.617065371196,100,100,0.0005,100,75
58,9801.640170393319,9775.962350169952,100,100,0.0005,100,75
59,9798.513857085129,9775.181452986493,100,100,0.0005,100,75
60,9808.443157327587,9774.262240955917,100,100,0.0005,100,75
61,9797.23013200431,9773.482810253952,100,100,0.0005,100,75
62,9795.620049838362,9773.031105410728,100,100,0.0005,100,75
63,9796.322838092672,9772.429743651173,100,100,0.0005,100,75
64,9792.440732758621,9771.981746657133,100,100,0.0005,100,75
65,9797.541082974138,9771.647214808188,100,100,0.0005,100,75
66,9799.839102909482,9770.751420156774,100,100,0.0005,100,75
67,9795.452047413793,9770.466758037104,100,100,0.0005,100,75
68,9793.02700700431,9769.568074407793,100,100,0.0005,100,75
69,9794.142275053879,9769.781309426658,100,100,0.0005,100,75
70,9793.448410560344,9768.666169572802,100,100,0.0005,100,75
71,9789.725518588362,9768.407405310403,100,100,0.0005,100,75
72,9792.651720770475,9767.92319034125,100,100,0.0005,100,75
73,9793.806118669181,9767.754800457446,100,100,0.0005,100,75
74,9790.007559940732,9767.12020281804,100,100,0.0005,100,75
