,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10009.679544383082,10111.542366060734,100,100,0.001,50,50
1,9956.794652478447,9903.121486340291,100,100,0.001,50,50
2,9886.408809267241,9869.922372405816,100,100,0.001,50,50
3,9893.077922952587,9852.9328595734,100,100,0.001,50,50
4,9879.08560075431,9842.94189897655,100,100,0.001,50,50
5,9862.104096511315,9836.32669127336,100,100,0.001,50,50
6,9860.922691608297,9831.679294441783,100,100,0.001,50,50
7,9843.238340180496,9826.309970857541,100,100,0.001,50,50
8,9843.968547952587,9822.5205078125,100,100,0.001,50,50
9,9831.627424568966,9818.051952469903,100,100,0.001,50,50
10,9828.811169854525,9814.537510855893,100,100,0.001,50,50
11,9824.433038119612,9811.256162591339,100,100,0.001,50,50
12,9841.819470635775,9807.888225941093,100,100,0.001,50,50
13,9816.19651636584,9804.472889745299,100,100,0.001,50,50
14,9811.181421740303,9801.007736227988,100,100,0.001,50,50
15,9810.562920932112,9798.367246926658,100,100,0.001,50,50
16,9803.537176724138,9794.497912112183,100,100,0.001,50,50
17,9806.366716056034,9792.351349593466,100,100,0.001,50,50
18,9813.169155778556,9789.725987418393,100,100,0.001,50,50
19,9800.186464507004,9787.239075321184,100,100,0.001,50,50
20,9798.024397225216,9784.895794183487,100,100,0.001,50,50
21,9794.116682381466,9783.22666778345,100,100,0.001,50,50
22,9787.60817113416,9781.424627811302,100,100,0.001,50,50
23,9795.223321322737,9779.979075265033,100,100,0.001,50,50
24,9784.208193022629,9778.080325658091,100,100,0.001,50,50
25,9788.156275255928,9777.04662840276,100,100,0.001,50,50
26,9789.337932718212,9775.85531199464,100,100,0.001,50,50
27,9784.976158405172,9774.995199074629,100,100,0.001,50,50
28,9780.613255994072,9773.565362306092,100,100,0.001,50,50
29,9782.463681977371,9773.010938248683,100,100,0.001,50,50
30,9783.146989493534,9771.854540851851,100,100,0.001,50,50
31,9780.571684738685,9771.190789055014,100,100,0.001,50,50
32,9777.636685075431,9770.579696764944,100,100,0.001,50,50
33,9775.743475552263,9769.571861804474,100,100,0.001,50,50
34,9784.013343547953,9769.35350111928,100,100,0.001,50,50
35,9775.873173154634,9768.233920175491,100,100,0.001,50,50
36,9779.478540880928,9767.686464010842,100,100,0.001,50,50
37,9776.112237338362,9767.223177520065,100,100,0.001,50,50
38,9779.03759765625,9766.742222594483,100,100,0.001,50,50
39,9782.827594625538,9765.912223081128,100,100,0.001,50,50
40,9781.771543305496,9765.681333197323,100,100,0.001,50,50
41,9776.467234644397,9765.106352663062,100,100,0.001,50,50
42,9776.000816608297,9764.866449112063,100,100,0.001,50,50
43,9773.0423710264,9763.968204865687,100,100,0.001,50,50
44,9775.90151872306,9763.606968922197,100,100,0.001,50,50
45,9775.412909146013,9763.611818979845,100,100,0.001,50,50
46,9773.574269261853,9762.881844360176,100,100,0.001,50,50
47,9774.829488820043,9763.237954637338,100,100,0.001,50,50
48,9772.461451037178,9762.114977015453,100,100,0.001,50,50
49,9768.66056876347,9761.788295568549,100,100,0.001,50,50
