,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.856249988079071,0.83454114,100,20,200,100,0.001,0.5,0.8
1,2,0.8607594966888428,0.83454114,100,20,200,100,0.001,0.5,0.8
2,3,0.6329113841056824,0.83454114,100,20,200,100,0.001,0.5,0.8
3,4,0.9303797483444214,0.83454114,100,20,200,100,0.001,0.5,0.8
4,5,0.892405092716217,0.83454114,100,20,200,100,0.001,0.5,0.8
