,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.824999988079071,0.8244936,300,100,100,100,0.001,0.8,0.8
1,2,0.8164557218551636,0.8244936,300,100,100,100,0.001,0.8,0.8
2,3,0.8670886158943176,0.8244936,300,100,100,100,0.001,0.8,0.8
3,4,0.7658227682113647,0.8244936,300,100,100,100,0.001,0.8,0.8
4,5,0.8481012582778931,0.8244936,300,100,100,100,0.001,0.8,0.8
