,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8500000238418579,0.77886075,100,20,200,100,0.001,0.8,0.2
1,2,0.6392405033111572,0.77886075,100,20,200,100,0.001,0.8,0.2
2,3,0.6329113841056824,0.77886075,100,20,200,100,0.001,0.8,0.2
3,4,0.8987341523170471,0.77886075,100,20,200,100,0.001,0.8,0.2
4,5,0.8734177350997925,0.77886075,100,20,200,100,0.001,0.8,0.2
