,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8500000238418579,0.8649367,130,10,200,100,0.01,0.2,0.5
1,2,0.8607594966888428,0.8649367,130,10,200,100,0.01,0.2,0.5
2,3,0.8544303774833679,0.8649367,130,10,200,100,0.01,0.2,0.5
3,4,0.8670886158943176,0.8649367,130,10,200,100,0.01,0.2,0.5
4,5,0.892405092716217,0.8649367,130,10,200,100,0.01,0.2,0.5
