,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8374999761581421,0.8333228,300,100,100,100,0.001,0.2,0.2
1,2,0.7911392450332642,0.8333228,300,100,100,100,0.001,0.2,0.2
2,3,0.7594936490058899,0.8333228,300,100,100,100,0.001,0.2,0.2
3,4,0.8860759735107422,0.8333228,300,100,100,100,0.001,0.2,0.2
4,5,0.892405092716217,0.8333228,300,100,100,100,0.001,0.2,0.2
