,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10217.502222521553,10351.91847083508,100,100,0.001,100,100
1,10024.501498518319,10010.859432554953,100,100,0.001,100,100
2,9990.321238550647,9962.506440071724,100,100,0.001,100,100
3,9957.700060614225,9936.150414021322,100,100,0.001,100,100
4,9946.998114224138,9918.870817205468,100,100,0.001,100,100
5,9917.80078125,9906.38715626123,100,100,0.001,100,100
6,9905.916032462284,9896.773130072323,100,100,0.001,100,100
7,9910.257509428879,9891.356888906774,100,100,0.001,100,100
8,9902.291823814656,9885.399770154529,100,100,0.001,100,100
9,9893.206492456897,9880.281504084061,100,100,0.001,100,100
10,9886.147208378232,9876.06344100009,100,100,0.001,100,100
11,9882.340466729525,9873.280274373354,100,100,0.001,100,100
12,9874.749040274784,9869.556715961158,100,100,0.001,100,100
13,9876.292514143319,9866.970289945944,100,100,0.001,100,100
14,9870.690143453663,9863.772666825138,100,100,0.001,100,100
15,9879.886415678879,9861.864216634973,100,100,0.001,100,100
16,9868.169736664871,9860.22865927842,100,100,0.001,100,100
17,9873.273538523707,9857.678735269676,100,100,0.001,100,100
18,9864.813880657328,9855.32664494864,100,100,0.001,100,100
19,9866.849255792025,9854.185053680521,100,100,0.001,100,100
20,9858.905054552803,9852.775230594154,100,100,0.001,100,100
21,9863.434115705819,9850.439171433278,100,100,0.001,100,100
22,9857.332165948275,9849.830666308548,100,100,0.001,100,100
23,9851.922194908406,9848.099683307379,100,100,0.001,100,100
24,9855.273184940732,9845.553061455588,100,100,0.001,100,100
25,9860.250218884697,9845.13673185194,100,100,0.001,100,100
26,9853.679064520475,9844.71970690959,100,100,0.001,100,100
27,9855.373939251078,9843.229473470443,100,100,0.001,100,100
28,9854.19009294181,9842.883999629403,100,100,0.001,100,100
29,9851.397376751078,9841.716848814836,100,100,0.001,100,100
30,9851.063392376078,9840.5402655389,100,100,0.001,100,100
31,9848.398235452587,9839.30184203926,100,100,0.001,100,100
32,9846.478128367457,9837.944301778869,100,100,0.001,100,100
33,9857.130505792025,9838.684068695346,100,100,0.001,100,100
34,9844.175057246768,9836.797775758416,100,100,0.001,100,100
35,9843.016163793103,9836.101383284169,100,100,0.001,100,100
36,9849.811893857759,9835.55655499446,100,100,0.001,100,100
37,9845.702754579741,9834.981825736704,100,100,0.001,100,100
38,9855.124410695043,9834.08205230669,100,100,0.001,100,100
39,9841.91796875,9834.551593570317,100,100,0.001,100,100
40,9841.700178475216,9833.358536007876,100,100,0.001,100,100
41,9838.953377559268,9832.611293030517,100,100,0.001,100,100
42,9837.699033539871,9832.257410083253,100,100,0.001,100,100
43,9837.013486664871,9830.701892949659,100,100,0.001,100,100
44,9839.339321794181,9831.71092954525,100,100,0.001,100,100
45,9838.849693561422,9830.164268387638,100,100,0.001,100,100
46,9838.940227640087,9829.248394076425,100,100,0.001,100,100
47,9835.060496363147,9829.551866839363,100,100,0.001,100,100
48,9837.562550511853,9829.036569855803,100,100,0.001,100,100
49,9836.141349003232,9828.231780815764,100,100,0.001,100,100
50,9837.541705953663,9828.248657986944,100,100,0.001,100,100
51,9835.759513065732,9827.83020212551,100,100,0.001,100,100
52,9830.807314116379,9827.358258059565,100,100,0.001,100,100
53,9832.65283203125,9826.728384137668,100,100,0.001,100,100
54,9832.269817483837,9825.870974428755,100,100,0.001,100,100
55,9838.801033809268,9824.884263071994,100,100,0.001,100,100
56,9835.44516096444,9825.1561208523,100,100,0.001,100,100
57,9833.780559671337,9824.326580842717,100,100,0.001,100,100
58,9832.030239762931,9824.637393967867,100,100,0.001,100,100
59,9829.978498787716,9823.584556649048,100,100,0.001,100,100
60,9829.605721309268,9822.95743319882,100,100,0.001,100,100
61,9835.217807112069,9822.815427347869,100,100,0.001,100,100
62,9829.180091594828,9823.521590594304,100,100,0.001,100,100
63,9831.555158943966,9822.991734547197,100,100,0.001,100,100
64,9828.130000673491,9821.794039365715,100,100,0.001,100,100
65,9830.952266298491,9821.867368587536,100,100,0.001,100,100
