,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10047.121876683728,10208.485177493862,100,100,0.001,50,75
1,9974.92747339709,9972.69187277267,100,100,0.001,50,75
2,9954.260691675647,9933.21754134598,100,100,0.001,50,75
3,9913.43449454472,9913.596423263805,100,100,0.001,50,75
4,9912.574336610991,9900.336833579151,100,100,0.001,50,75
5,9894.260615907866,9891.986922859518,100,100,0.001,50,75
6,9887.068140490303,9883.9666518178,100,100,0.001,50,75
7,9883.526729189116,9878.036727547018,100,100,0.001,50,75
8,9883.452628300107,9873.173071020004,100,100,0.001,50,75
9,9882.658405172413,9868.719851030935,100,100,0.001,50,75
10,9869.134967672413,9865.515048982541,100,100,0.001,50,75
11,9865.919029498922,9862.509203645333,100,100,0.001,50,75
12,9865.32016096444,9858.500447805613,100,100,0.001,50,75
13,9864.859804350754,9857.327494703073,100,100,0.001,50,75
14,9861.484442349138,9855.373075418513,100,100,0.001,50,75
15,9855.107118803879,9853.087469959122,100,100,0.001,50,75
16,9855.336181640625,9850.664864993862,100,100,0.001,50,75
17,9864.606201171875,9848.825560763056,100,100,0.001,50,75
18,9852.008603852371,9848.213804485356,100,100,0.001,50,75
19,9850.230999124462,9846.142164945944,100,100,0.001,50,75
20,9848.447610789332,9845.025632542975,100,100,0.001,50,75
21,9846.292488887393,9843.550632917315,100,100,0.001,50,75
22,9853.74440160291,9843.094417731043,100,100,0.001,50,75
23,9847.02163591056,9841.528529007697,100,100,0.001,50,75
24,9847.108297413793,9840.31075510227,100,100,0.001,50,75
25,9845.756482354525,9839.625814659948,100,100,0.001,50,75
26,9847.27257037985,9839.313178025424,100,100,0.001,50,75
27,9842.54774212015,9837.599149871226,100,100,0.001,50,75
28,9845.376060748922,9837.221706359307,100,100,0.001,50,75
29,9837.598666487069,9836.222681050102,100,100,0.001,50,75
30,9837.595888335129,9836.153476599935,100,100,0.001,50,75
31,9836.341847386853,9835.770325321184,100,100,0.001,50,75
32,9838.240049164871,9834.9064923859,100,100,0.001,50,75
33,9838.531645676185,9833.91115246541,100,100,0.001,50,75
34,9838.0140507139,9833.146306095023,100,100,0.001,50,75
35,9841.023488011853,9833.180875565255,100,100,0.001,50,75
36,9834.863685344828,9832.022236332805,100,100,0.001,50,75
37,9835.974744073275,9832.008844277821,100,100,0.001,50,75
38,9837.653715988685,9831.65747175596,100,100,0.001,50,75
39,9833.345602101293,9830.969043389883,100,100,0.001,50,75
40,9831.924585802803,9830.416715175043,100,100,0.001,50,75
41,9831.846662850216,9830.031517186002,100,100,0.001,50,75
42,9832.3851444639,9829.650681207326,100,100,0.001,50,75
43,9832.76423592403,9828.388563316064,100,100,0.001,50,75
44,9836.188880657328,9827.462573838793,100,100,0.001,50,75
45,9831.696802599678,9827.365676565494,100,100,0.001,50,75
46,9831.171740301725,9826.43212024961,100,100,0.001,50,75
47,9830.337924299569,9827.65233298769,100,100,0.001,50,75
48,9830.181968952047,9825.658263487512,100,100,0.001,50,75
49,9832.696634226832,9826.14167268732,100,100,0.001,50,75
50,9829.312676791487,9825.383901832774,100,100,0.001,50,75
51,9827.344785492996,9825.450858832206,100,100,0.001,50,75
52,9825.751473262393,9824.693676161207,100,100,0.001,50,75
53,9826.834178003772,9824.438622555552,100,100,0.001,50,75
54,9828.127811826509,9824.58278367573,100,100,0.001,50,75
55,9825.4576289736,9823.53685763057,100,100,0.001,50,75
56,9825.45834455819,9823.13821845427,100,100,0.001,50,75
57,9829.872390220906,9822.793320162764,100,100,0.001,50,75
58,9826.551555765087,9822.378166458284,100,100,0.001,50,75
59,9826.560117524246,9822.23960314222,100,100,0.001,50,75
60,9822.845046470906,9822.104276941333,100,100,0.001,50,75
61,9826.14006095097,9821.735862538182,100,100,0.001,50,75
62,9828.578487001616,9821.568651829031,100,100,0.001,50,75
63,9823.300175107759,9821.237791798934,100,100,0.001,50,75
64,9823.71427970097,9821.489897935882,100,100,0.001,50,75
65,9824.871009563578,9820.369403599665,100,100,0.001,50,75
66,9824.116943359375,9820.272979400006,100,100,0.001,50,75
67,9825.447509765625,9819.837354849215,100,100,0.001,50,75
68,9829.03624225485,9820.308152495358,100,100,0.001,50,75
69,9822.508772225216,9819.420511930253,100,100,0.001,50,75
70,9819.381111934268,9818.965279857452,100,100,0.001,50,75
71,9821.629428205819,9819.489976547526,100,100,0.001,50,75
72,9823.411688442888,9819.050444810882,100,100,0.001,50,75
73,9822.423525053879,9819.251150631138,100,100,0.001,50,75
74,9821.815783270475,9817.945735973437,100,100,0.001,50,75
