,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11517.297703697743,11215.226175242457,0,20,0.0005,100,100
1,10855.385901282492,10508.598851697197,0,20,0.0005,100,100
2,10533.543570035488,10338.834438981681,0,20,0.0005,100,100
3,10374.557225065135,10342.201121363147,0,20,0.0005,100,100
4,10276.83103737422,10222.155576508621,0,20,0.0005,100,100
5,10215.845835548185,10150.409415409482,0,20,0.0005,100,100
6,10173.764534731372,10155.632240032328,0,20,0.0005,100,100
7,10147.924724204151,10108.382576778018,0,20,0.0005,100,100
8,10124.428730122485,10106.106411637931,0,20,0.0005,100,100
9,10105.950573864997,10118.956677667025,0,20,0.0005,100,100
10,10093.511898433757,10073.72964372306,0,20,0.0005,100,100
11,10080.664646940135,10076.066726158406,0,20,0.0005,100,100
12,10070.229302209362,10087.212856950431,0,20,0.0005,100,100
13,10059.31816565345,10047.054283405172,0,20,0.0005,100,100
14,10051.621482128952,10034.717857623922,0,20,0.0005,100,100
15,10045.69847802243,10029.365453259697,0,20,0.0005,100,100
16,10038.017261338793,10034.347218480603,0,20,0.0005,100,100
17,10029.755304882157,10024.485452586207,0,20,0.0005,100,100
18,10025.138538515961,10008.379327182112,0,20,0.0005,100,100
19,10018.838635563907,10017.664146686422,0,20,0.0005,100,100
20,10013.484811107452,10020.281553071121,0,20,0.0005,100,100
21,10010.182485700168,9997.718143857759,0,20,0.0005,100,100
22,10005.557592855324,9990.130270070043,0,20,0.0005,100,100
23,10003.504883748354,9987.520911907328,0,20,0.0005,100,100
24,9998.81607027881,10001.233331088362,0,20,0.0005,100,100
25,9996.552801756408,9986.3447265625,0,20,0.0005,100,100
26,9992.167959859398,9976.69888200431,0,20,0.0005,100,100
27,9988.90628556241,9981.777040678879,0,20,0.0005,100,100
28,9987.30419992064,9976.452737742457,0,20,0.0005,100,100
29,9984.572781279947,9974.782176050647,0,20,0.0005,100,100
30,9980.878894083913,9966.334775727371,0,20,0.0005,100,100
31,9978.72824937485,9964.106344288793,0,20,0.0005,100,100
32,9977.77747570526,9986.054620150862,0,20,0.0005,100,100
33,9975.924285757068,9969.78793440194,0,20,0.0005,100,100
34,9973.64225525575,9962.125033674569,0,20,0.0005,100,100
35,9972.498580311152,9957.117928340518,0,20,0.0005,100,100
36,9970.544142309534,9956.880758351293,0,20,0.0005,100,100
