,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11200.661763109427,10836.79574690194,0,20,0.001,100,50
1,10460.52903062485,10290.55160627694,0,20,0.001,100,50
2,10248.186629656804,10226.295730064656,0,20,0.001,100,50
3,10165.224458234758,10146.269665948275,0,20,0.001,100,50
4,10123.423881468616,10108.357775457975,0,20,0.001,100,50
5,10092.44376927857,10071.522090517241,0,20,0.001,100,50
6,10070.03334537464,10052.762998383621,0,20,0.001,100,50
7,10056.756292206966,10076.770204741379,0,20,0.001,100,50
8,10042.869100383325,10023.409853178879,0,20,0.001,100,50
9,10029.72807811377,10012.765523976293,0,20,0.001,100,50
10,10021.733775586219,10013.453377559268,0,20,0.001,100,50
11,10014.0287077556,10003.912328259697,0,20,0.001,100,50
12,10007.536280209331,9989.179014008621,0,20,0.001,100,50
13,10000.52409119325,10015.226192079741,0,20,0.001,100,50
14,9994.7426881813,9980.343430091594,0,20,0.001,100,50
15,9990.131915952923,9990.437079067888,0,20,0.001,100,50
16,9985.370665597298,9976.146652747844,0,20,0.001,100,50
17,9982.830028524797,9973.491328798491,0,20,0.001,100,50
18,9978.61290035787,9991.847117456897,0,20,0.001,100,50
19,9975.740304096042,9966.039735991379,0,20,0.001,100,50
20,9973.600906467118,9961.985149515087,0,20,0.001,100,50
21,9971.055608379253,9968.230030980603,0,20,0.001,100,50
22,9969.538515026054,9961.039315059268,0,20,0.001,100,50
23,9967.008219128085,9961.711206896553,0,20,0.001,100,50
24,9966.858081183367,9962.215012122844,0,20,0.001,100,50
25,9964.128723290758,9955.858667834053,0,20,0.001,100,50
26,9963.203280351581,9955.710028286638,0,20,0.001,100,50
27,9961.648721999281,9961.907731681034,0,20,0.001,100,50
28,9959.720454656055,9952.479593211207,0,20,0.001,100,50
29,9959.355606788302,9958.153050915947,0,20,0.001,100,50
30,9957.387758482571,9952.415948275862,0,20,0.001,100,50
31,9956.774089789471,9951.72982893319,0,20,0.001,100,50
32,9956.67139537539,9946.140675511853,0,20,0.001,100,50
33,9955.92370552827,9945.868568157328,0,20,0.001,100,50
34,9955.145683752846,9944.639968345906,0,20,0.001,100,50
35,9954.93991028914,9943.856613685344,0,20,0.001,100,50
36,9953.485825104066,9946.972420528018,0,20,0.001,100,50
37,9952.70875228348,9944.539163523707,0,20,0.001,100,50
38,9953.195116906743,9944.046117322197,0,20,0.001,100,50
39,9951.694460873861,9946.420629040947,0,20,0.001,100,50
40,9951.24073271667,9954.809334590518,0,20,0.001,100,50
41,9951.683287258176,9944.505505792025,0,20,0.001,100,50
42,9951.020860161116,9943.155155576509,0,20,0.001,100,50
43,9951.871830266231,9944.308408539871,0,20,0.001,100,50
44,9951.16580880151,9948.918776939656,0,20,0.001,100,50
45,9950.874282200826,9945.157630657328,0,20,0.001,100,50
46,9949.965039811183,9945.804502289871,0,20,0.001,100,50
47,9951.016434044832,9944.943056303879,0,20,0.001,100,50
48,9949.325194376646,9941.546942349138,0,20,0.001,100,50
49,9950.225887282133,9940.923929148707,0,20,0.001,100,50
