,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11523.242935714392,11162.57778825431,0,20,0.0005,100,75
1,10854.886759459601,10837.339304956897,0,20,0.0005,100,75
2,10530.605440206487,10390.209337957975,0,20,0.0005,100,75
3,10365.352770686093,10409.683879983837,0,20,0.0005,100,75
4,10273.748559254462,10225.822568696121,0,20,0.0005,100,75
5,10213.760476405278,10174.093042834053,0,20,0.0005,100,75
6,10174.369464898029,10135.091931573275,0,20,0.0005,100,75
7,10145.705650399048,10104.527074353447,0,20,0.0005,100,75
8,10121.76575274392,10088.873905576509,0,20,0.0005,100,75
9,10105.799423327444,10083.860873518319,0,20,0.0005,100,75
10,10089.931556866166,10098.464439655172,0,20,0.0005,100,75
11,10078.220766762997,10054.194032866379,0,20,0.0005,100,75
12,10067.39838743187,10072.001178609913,0,20,0.0005,100,75
13,10059.734707227779,10041.070329337284,0,20,0.0005,100,75
14,10051.364182008416,10046.182347790947,0,20,0.0005,100,75
15,10043.028381610864,10039.795595366379,0,20,0.0005,100,75
16,10037.807562908032,10019.503047548491,0,20,0.0005,100,75
17,10032.417789066243,10032.949353448275,0,20,0.0005,100,75
18,10026.88219296538,10013.460752289871,0,20,0.0005,100,75
19,10019.715062739579,10004.436136179957,0,20,0.0005,100,75
20,10017.005251070615,10012.482287176725,0,20,0.0005,100,75
21,10011.583825280008,10003.059098868534,0,20,0.0005,100,75
22,10006.956272273299,9993.945497710129,0,20,0.0005,100,75
23,10002.935855706457,9990.104593211207,0,20,0.0005,100,75
24,10000.266775631138,10006.916621767241,0,20,0.0005,100,75
25,9996.015069571304,9984.423137796337,0,20,0.0005,100,75
26,9991.365645682348,9985.641584725216,0,20,0.0005,100,75
27,9990.877638637248,9981.869443696121,0,20,0.0005,100,75
28,9986.448053613141,9979.560294315732,0,20,0.0005,100,75
29,9983.676772786146,10002.105014143319,0,20,0.0005,100,75
30,9982.676251048155,9975.22119140625,0,20,0.0005,100,75
31,9980.898378073342,9970.217571390087,0,20,0.0005,100,75
32,9978.456972291267,9975.728936557112,0,20,0.0005,100,75
33,9976.800622155008,9970.822871767241,0,20,0.0005,100,75
34,9974.986042221939,9977.992945177803,0,20,0.0005,100,75
35,9972.596697468705,9966.502744477371,0,20,0.0005,100,75
36,9970.73031059086,9962.026653421337,0,20,0.0005,100,75
37,9967.894968293303,9971.285139412716,0,20,0.0005,100,75
38,9967.6615043461,9964.325262661638,0,20,0.0005,100,75
39,9966.538376987752,9966.711930899784,0,20,0.0005,100,75
40,9964.468816445557,9957.027023841594,0,20,0.0005,100,75
41,9964.93592776713,9951.994713092672,0,20,0.0005,100,75
42,9963.103925060643,9963.094541352371,0,20,0.0005,100,75
43,9962.054885432888,9957.264075969828,0,20,0.0005,100,75
44,9960.644973908422,9950.53857421875,0,20,0.0005,100,75
45,9960.688883190585,9950.584927262931,0,20,0.0005,100,75
46,9958.462985146143,9951.289382408406,0,20,0.0005,100,75
47,9958.716371061932,9952.415594692888,0,20,0.0005,100,75
48,9957.382871926658,9951.596460802803,0,20,0.0005,100,75
49,9956.227726233079,9949.401737607759,0,20,0.0005,100,75
50,9956.607821484187,9955.745538119612,0,20,0.0005,100,75
51,9955.551315622006,9947.721965921337,0,20,0.0005,100,75
52,9954.829579315405,9948.707266971982,0,20,0.0005,100,75
53,9954.409561047556,9945.158438846982,0,20,0.0005,100,75
54,9954.470016208972,9945.628687365303,0,20,0.0005,100,75
55,9954.721146251348,9944.026905980603,0,20,0.0005,100,75
56,9953.53853795445,9944.909785829741,0,20,0.0005,100,75
57,9951.88047567531,9947.904734644397,0,20,0.0005,100,75
58,9952.014046684086,9944.235385237069,0,20,0.0005,100,75
59,9952.129456531504,9944.171504579741,0,20,0.0005,100,75
60,9952.532172750958,9946.138267780172,0,20,0.0005,100,75
61,9951.95145918184,9943.457418507543,0,20,0.0005,100,75
62,9951.581725694028,9948.37143049569,0,20,0.0005,100,75
63,9950.805338853617,9945.257795662716,0,20,0.0005,100,75
64,9950.254110265932,9940.765069369612,0,20,0.0005,100,75
65,9951.098752133745,9940.123215247844,0,20,0.0005,100,75
66,9950.173030310403,9945.336105872844,0,20,0.0005,100,75
67,9949.3361957954,9943.424131196121,0,20,0.0005,100,75
68,9949.076044599005,9940.489291487069,0,20,0.0005,100,75
69,9949.407823168724,9942.519329202587,0,20,0.0005,100,75
70,9949.91460155127,9942.849744073275,0,20,0.0005,100,75
71,9950.015215564357,9943.792076373922,0,20,0.0005,100,75
72,9949.430369268837,9939.163995150862,0,20,0.0005,100,75
73,9948.943126815555,9941.681556438578,0,20,0.0005,100,75
74,9949.0630732099,9941.579623518319,0,20,0.0005,100,75
