,loss,acc,val_loss,val_acc
0,1.1143282879974246,0.5660749673843384,1.129541729378888,0.5590550899505615
1,0.5866576263890464,0.790926992893219,1.015080436008183,0.5826771855354309
2,0.3965714417500844,0.8264299631118774,0.8579590921326885,0.6614173054695129
3,0.34686752133938453,0.8599605560302734,0.9432617707515326,0.7007874250411987
4,0.25745590288316944,0.9191321730613708,0.9266732949910201,0.7007874250411987
5,0.17219607383600588,0.9408283829689026,0.8090919577699947,0.7086614370346069
6,0.1507359096813484,0.9408283829689026,0.7634138300662904,0.7716535329818726
7,0.13297568017679323,0.9566075205802917,0.6191551084593525,0.787401556968689
8,0.1106259670894762,0.9566075205802917,0.6511033130443002,0.7401574850082397
9,0.12146174313254375,0.9546350836753845,0.6255456725443442,0.7795275449752808
10,0.06005834814535796,0.9802761077880859,0.48675184104386277,0.8267716765403748
11,0.026945999499063213,0.9940828680992126,0.5956363701444911,0.8188976645469666
12,0.03746814732081615,0.990138053894043,0.698504780925165,0.7952755689620972
13,0.04603970805054468,0.9842209219932556,0.6537052012803987,0.8110235929489136
14,0.04992235682471205,0.9881656765937805,0.7605464463158855,0.8110235929489136
15,0.05947405297522244,0.9861932992935181,0.7654606174296281,0.787401556968689
16,0.02738108035751951,0.990138053894043,0.6060870421214366,0.8425197005271912
17,0.01741970639126614,0.9980276226997375,0.547528332143318,0.8110235929489136
18,0.027466239748408748,0.9960552453994751,0.6323976432244609,0.7795275449752808
19,0.05985188782325334,0.9743589758872986,1.0202293330290186,0.7716535329818726
20,0.06725875952481283,0.9783037304878235,1.541911308220991,0.7086614370346069
