,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10120.676892510775,10159.275459410188,0,100,0.01,100,75
1,10129.946962553879,10000.859844330229,0,100,0.01,100,75
2,10076.498855064656,9987.65648583493,0,100,0.01,100,75
3,10065.12875471444,9982.89160437006,0,100,0.01,100,75
4,10023.528673895475,9978.348073172467,0,100,0.01,100,75
5,10077.601377289871,9976.94555628968,0,100,0.01,100,75
6,10031.837082435344,9975.087097957594,0,100,0.01,100,75
7,10015.953343884697,9972.310518331487,0,100,0.01,100,75
8,10002.628199084053,9969.70123644885,0,100,0.01,100,75
9,9998.348818022629,9967.58309203926,0,100,0.01,100,75
10,10001.344154094828,9967.88559057933,0,100,0.01,100,75
11,9997.155963766163,9965.807484296389,0,100,0.01,100,75
12,9990.22348127694,9967.132564966909,0,100,0.01,100,75
13,10001.193089978447,9964.542682379013,0,100,0.01,100,75
14,9988.430798760775,9963.743789212236,0,100,0.01,100,75
15,9990.052212419181,9963.46645154528,0,100,0.01,100,75
16,9987.804451778018,9962.308644286057,0,100,0.01,100,75
17,9996.461947737069,9963.105288598317,0,100,0.01,100,75
18,10002.429721174569,9962.45774811332,0,100,0.01,100,75
19,9989.367995689656,9962.396670141801,0,100,0.01,100,75
20,9993.383384967672,9963.218840309804,0,100,0.01,100,75
21,9981.940025592672,9961.911855758864,0,100,0.01,100,75
22,9979.452198949353,9960.794495594004,0,100,0.01,100,75
23,9983.011280980603,9959.793687485026,0,100,0.01,100,75
24,9978.746043238147,9961.435265183278,0,100,0.01,100,75
25,9997.775104391163,9960.810912325556,0,100,0.01,100,75
26,9991.063173491379,9961.716073928636,0,100,0.01,100,75
27,9978.39291487069,9962.85196444882,0,100,0.01,100,75
28,9978.574774380388,9960.69283482945,0,100,0.01,100,75
29,9979.013570851293,9960.495133097,0,100,0.01,100,75
30,9986.519665948275,9960.142474713255,0,100,0.01,100,75
31,9992.092116783406,9961.285752856224,0,100,0.01,100,75
32,9992.430916621768,9962.349805436183,0,100,0.01,100,75
33,9981.406502559268,9959.857915537405,0,100,0.01,100,75
34,9980.043995824353,9960.356310549683,0,100,0.01,100,75
35,9976.575515220906,9959.098292629971,0,100,0.01,100,75
36,9984.913540544181,9960.059862298604,0,100,0.01,100,75
37,9975.016382677803,9961.311177171927,0,100,0.01,100,75
38,9980.524380387931,9959.462899047676,0,100,0.01,100,75
39,9967.698191675647,9959.11209131304,0,100,0.01,100,75
40,9983.991749730603,9960.597708189836,0,100,0.01,100,75
41,9984.643234779094,9959.839126418752,0,100,0.01,100,75
42,9980.202384159482,9959.982012439357,0,100,0.01,100,75
43,9978.146518049569,9958.82518595397,0,100,0.01,100,75
44,9976.652427936422,9959.683884332326,0,100,0.01,100,75
45,9971.20522966056,9958.412424757427,0,100,0.01,100,75
46,9971.251077586207,9958.938337120419,0,100,0.01,100,75
47,9977.709438981681,9959.491101910637,0,100,0.01,100,75
48,9972.197400323275,9959.5210084938,0,100,0.01,100,75
49,9974.855788658406,9959.955517507937,0,100,0.01,100,75
50,9977.829657192888,9958.887721984307,0,100,0.01,100,75
51,9972.333411907328,9958.882760560164,0,100,0.01,100,75
52,9976.030896417025,9958.602127287224,0,100,0.01,100,75
53,9975.512745824353,9959.164872480684,0,100,0.01,100,75
54,9970.642611799569,9959.519102161446,0,100,0.01,100,75
55,9973.442517510775,9960.902909005152,0,100,0.01,100,75
56,9977.559688173491,9959.638999891442,0,100,0.01,100,75
57,9970.816844019397,9959.05503797691,0,100,0.01,100,75
58,9982.606192753232,9959.467186657732,0,100,0.01,100,75
59,9974.082351158406,9960.256158380002,0,100,0.01,100,75
60,9983.108718345906,9959.78993237527,0,100,0.01,100,75
61,9967.188392376078,9958.67628988605,0,100,0.01,100,75
62,9973.495302397629,9960.629694238141,0,100,0.01,100,75
63,9971.236934267241,9957.764709735864,0,100,0.01,100,75
64,9975.154347386853,9959.55829848841,0,100,0.01,100,75
65,9969.857236664871,9959.09118950647,0,100,0.01,100,75
66,9970.542749865303,9957.370470939895,0,100,0.01,100,75
67,9972.015692349138,9958.944962958942,0,100,0.01,100,75
68,9972.133014547413,9960.430706175881,0,100,0.01,100,75
69,9968.345416891163,9958.997355279707,0,100,0.01,100,75
70,9969.539584455819,9958.747131142938,0,100,0.01,100,75
71,9968.323444234913,9957.816360861134,0,100,0.01,100,75
72,9974.166049299569,9958.570491715831,0,100,0.01,100,75
73,9970.97592268319,9958.273406148928,0,100,0.01,100,75
74,9981.596915409482,9958.574917364189,0,100,0.01,100,75
