,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10870.020979256466,11166.8305540062,0,100,0.0005,200,100
1,10371.752020474138,10394.909174072383,0,100,0.0005,200,100
2,10274.666689116379,10208.010219981583,0,100,0.0005,200,100
3,10344.751279633621,10127.5676251984,0,100,0.0005,200,100
4,10190.268083243534,10084.648231612362,0,100,0.0005,200,100
5,10116.543709590518,10052.444280722179,0,100,0.0005,200,100
6,10110.422144396553,10030.516131764345,0,100,0.0005,200,100
7,10089.15170393319,10013.611667371675,0,100,0.0005,200,100
8,10069.308627424569,10000.071182843196,0,100,0.0005,200,100
9,10099.714742726293,9989.171841309295,0,100,0.0005,200,100
10,10011.528690732759,9981.278403603408,0,100,0.0005,200,100
11,10020.400996767241,9973.406152203372,0,100,0.0005,200,100
12,10000.777545797413,9968.138341986853,0,100,0.0005,200,100
13,9985.931135506466,9963.738234925282,0,100,0.0005,200,100
14,9995.842268318966,9957.861523250329,0,100,0.0005,200,100
15,9976.545393318966,9955.651566524168,0,100,0.0005,200,100
16,10019.331761853447,9953.244096639914,0,100,0.0005,200,100
17,9970.45443830819,9950.279258505032,0,100,0.0005,200,100
18,9969.76333512931,9946.724447004523,0,100,0.0005,200,100
19,9966.643318965518,9945.184503866943,0,100,0.0005,200,100
20,9954.023875269397,9944.292032897101,0,100,0.0005,200,100
21,9951.530509159482,9942.481717645693,0,100,0.0005,200,100
22,9955.265827047413,9940.363626111794,0,100,0.0005,200,100
23,9954.469288793103,9940.27860106837,0,100,0.0005,200,100
24,9967.617995689656,9936.877055600893,0,100,0.0005,200,100
25,9972.966965247844,9936.838619186481,0,100,0.0005,200,100
26,9965.893049568966,9936.61351848871,0,100,0.0005,200,100
27,9943.175175107759,9934.185642799923,0,100,0.0005,200,100
28,9944.230502424569,9934.480929189625,0,100,0.0005,200,100
29,9962.687196928879,9933.71393831232,0,100,0.0005,200,100
30,9949.346241918103,9932.815731967987,0,100,0.0005,200,100
31,9944.302464978447,9931.640089224215,0,100,0.0005,200,100
32,9947.669046336207,9930.871704394016,0,100,0.0005,200,100
33,9944.627020474138,9930.381674034948,0,100,0.0005,200,100
34,9941.162075700431,9929.32885636904,0,100,0.0005,200,100
35,9944.778589709053,9929.256647831067,0,100,0.0005,200,100
36,9947.639244342672,9928.845240345741,0,100,0.0005,200,100
37,9941.364089439656,9927.848149912405,0,100,0.0005,200,100
38,9942.149548760775,9926.882248648628,0,100,0.0005,200,100
39,9954.041722790947,9927.217810871616,0,100,0.0005,200,100
40,9936.647393588362,9926.780750254551,0,100,0.0005,200,100
41,9972.632913523707,9927.219266122875,0,100,0.0005,200,100
42,9937.255589978447,9926.08935476686,0,100,0.0005,200,100
43,9937.167093211207,9924.978880139704,0,100,0.0005,200,100
44,9937.527074353447,9925.119283342567,0,100,0.0005,200,100
45,9934.003098060344,9923.763367722808,0,100,0.0005,200,100
46,9950.748855064656,9924.345105582925,0,100,0.0005,200,100
47,9956.249797952587,9925.42895613096,0,100,0.0005,200,100
48,9935.400457974138,9923.178980463135,0,100,0.0005,200,100
49,9938.740167025862,9923.796429066093,0,100,0.0005,200,100
