,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10680.911974676725,10804.001689682409,0,100,0.001,200,75
1,10438.357825969828,10164.924055069328,0,100,0.001,200,75
2,10315.246295797413,10070.743033978946,0,100,0.001,200,75
3,10215.423323006466,10025.804979018178,0,100,0.001,200,75
4,10253.451676993534,10001.483011930253,0,100,0.001,200,75
5,10081.191103178879,9981.94957577788,0,100,0.001,200,75
6,10022.347723599138,9971.077305660787,0,100,0.001,200,75
7,10143.994275323275,9962.336333833702,0,100,0.001,200,75
8,10042.861732219828,9957.481125718736,0,100,0.001,200,75
9,10158.716796875,9952.208358757338,0,100,0.001,200,75
10,9998.730536099138,9949.197210409679,0,100,0.001,200,75
11,10013.235789331897,9946.648642919712,0,100,0.001,200,75
12,9979.387594288793,9943.050966080948,0,100,0.001,200,75
13,9963.55502424569,9940.603557270453,0,100,0.001,200,75
14,9958.30142106681,9939.370120930911,0,100,0.001,200,75
15,9977.279431573275,9935.84613408526,0,100,0.001,200,75
16,9960.572535021553,9935.247877953552,0,100,0.001,200,75
17,9975.238382273707,9934.917086708643,0,100,0.001,200,75
18,9966.9921875,9933.73495476087,0,100,0.001,200,75
19,9955.240941540947,9931.777006842956,0,100,0.001,200,75
20,9956.573814655172,9930.62330797796,0,100,0.001,200,75
21,9947.619612068966,9929.871239275126,0,100,0.001,200,75
22,9947.359408674569,9928.471108817232,0,100,0.001,200,75
23,9952.116951778018,9928.546255933308,0,100,0.001,200,75
24,9947.091998922413,9927.566752515573,0,100,0.001,200,75
25,9949.173457704741,9926.952795111853,0,100,0.001,200,75
26,9949.975148168103,9926.650151514585,0,100,0.001,200,75
27,9955.173996497844,9926.533406673005,0,100,0.001,200,75
28,9944.788119612069,9926.843450994998,0,100,0.001,200,75
29,9941.542160560344,9925.680263985385,0,100,0.001,200,75
30,9937.712520204741,9925.243471958103,0,100,0.001,200,75
31,9941.595938846982,9926.029180361315,0,100,0.001,200,75
32,9944.083580280172,9925.045993894495,0,100,0.001,200,75
33,9936.232388200431,9924.358816763746,0,100,0.001,200,75
34,9936.8125,9923.596935175341,0,100,0.001,200,75
35,9937.096241918103,9923.582757003924,0,100,0.001,200,75
36,9950.651097790947,9922.938829379043,0,100,0.001,200,75
37,9935.632071659482,9922.743972639404,0,100,0.001,200,75
38,9944.935008081897,9921.701180765602,0,100,0.001,200,75
39,9942.316945043103,9921.676174776145,0,100,0.001,200,75
40,9941.206021012931,9921.283672455229,0,100,0.001,200,75
41,9942.558896821121,9921.52877888042,0,100,0.001,200,75
42,9935.703529094828,9921.995952904139,0,100,0.001,200,75
43,9939.254613415947,9921.341109023118,0,100,0.001,200,75
44,9941.66567887931,9920.79625172197,0,100,0.001,200,75
45,9937.741109913793,9919.950220580527,0,100,0.001,200,75
46,9937.263705549569,9920.159417394136,0,100,0.001,200,75
47,9934.376010237069,9920.075092368681,0,100,0.001,200,75
48,9929.116581357759,9919.636314461548,0,100,0.001,200,75
49,9932.658135775862,9919.164363844633,0,100,0.001,200,75
50,9929.483162715518,9919.467411262429,0,100,0.001,200,75
51,9940.0302734375,9919.5090155389,0,100,0.001,200,75
52,9926.594120420259,9918.607015246915,0,100,0.001,200,75
53,9929.769497575431,9918.977945222658,0,100,0.001,200,75
54,9942.704674030172,9918.288071899706,0,100,0.001,200,75
55,9928.669955549569,9918.187788242692,0,100,0.001,200,75
56,9929.230367726293,9917.844665264136,0,100,0.001,200,75
57,9928.053037446121,9917.584893556092,0,100,0.001,200,75
58,9929.802195581897,9917.391537924503,0,100,0.001,200,75
59,9931.438106142241,9917.744852809055,0,100,0.001,200,75
60,9931.021080280172,9917.312327803067,0,100,0.001,200,75
61,9928.724306303879,9916.637336412914,0,100,0.001,200,75
62,9928.155138739225,9916.5643398868,0,100,0.001,200,75
63,9935.951710668103,9916.273649470682,0,100,0.001,200,75
64,9926.879950161638,9916.25420010781,0,100,0.001,200,75
65,9927.197029903018,9916.688083504283,0,100,0.001,200,75
66,9932.021551724138,9916.72780390887,0,100,0.001,200,75
67,9924.553172144397,9916.094614260152,0,100,0.001,200,75
68,9938.281452047413,9914.733787752306,0,100,0.001,200,75
69,9928.82162580819,9915.7346014764,0,100,0.001,200,75
70,9923.952720905172,9915.523227401025,0,100,0.001,200,75
71,9932.874764278018,9915.163617501947,0,100,0.001,200,75
72,9929.045090247844,9914.582951661327,0,100,0.001,200,75
73,9926.276165140087,9916.16721492049,0,100,0.001,200,75
74,9927.99966325431,9914.57925972164,0,100,0.001,200,75
