,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10516.201742277342,10195.334152747844,0,50,0.001,50,100
1,10084.060824355385,10047.328865840518,0,50,0.001,50,100
2,10022.075485426898,10002.976537244072,0,50,0.001,50,100
3,9996.962738080978,9982.302591258082,0,50,0.001,50,100
4,9979.796561021352,9959.964650121228,0,50,0.001,50,100
5,9971.721971673604,9960.596772292565,0,50,0.001,50,100
6,9963.263124401054,9942.892872777478,0,50,0.001,50,100
7,9959.046191827383,9937.498745622306,0,50,0.001,50,100
8,9953.581372409559,9938.384605670797,0,50,0.001,50,100
9,9951.138311103707,9930.719179350754,0,50,0.001,50,100
10,9949.120789129882,9938.735982960668,0,50,0.001,50,100
11,9946.76878397146,9937.291722790947,0,50,0.001,50,100
12,9945.510156343586,9933.604214372306,0,50,0.001,50,100
13,9944.501184321844,9929.201483364763,0,50,0.001,50,100
14,9942.73269467612,9946.793297077047,0,50,0.001,50,100
15,9942.70192055732,9947.954876077587,0,50,0.001,50,100
16,9941.887844581037,9922.740781586746,0,50,0.001,50,100
17,9939.601663572113,9925.387670056572,0,50,0.001,50,100
18,9939.775861359009,9920.451634900322,0,50,0.001,50,100
19,9938.538855208582,9933.983044854525,0,50,0.001,50,100
20,9938.858296429535,9919.862582502694,0,50,0.001,50,100
21,9938.618633392729,9921.96987809806,0,50,0.001,50,100
22,9937.473782081037,9920.21931404903,0,50,0.001,50,100
23,9937.22957781804,9917.081113617996,0,50,0.001,50,100
24,9935.887010268178,9918.599643049569,0,50,0.001,50,100
25,9936.795016396143,9917.936178273168,0,50,0.001,50,100
26,9935.084111650995,9923.204312028556,0,50,0.001,50,100
27,9935.659753833253,9919.380817281788,0,50,0.001,50,100
28,9934.268022655127,9919.440673828125,0,50,0.001,50,100
29,9934.637680338854,9916.135506465518,0,50,0.001,50,100
30,9934.563033904078,9917.330726360453,0,50,0.001,50,100
31,9933.180701964542,9913.743290342134,0,50,0.001,50,100
32,9933.43133881244,9915.089666958513,0,50,0.001,50,100
33,9933.276452350114,9919.17600855334,0,50,0.001,50,100
34,9932.996521902702,9909.798011516703,0,50,0.001,50,100
35,9932.01161720996,9913.215172077047,0,50,0.001,50,100
36,9932.52406873278,9914.43393049569,0,50,0.001,50,100
37,9932.735102157703,9914.364325161638,0,50,0.001,50,100
38,9931.703415582326,9911.272216796875,0,50,0.001,50,100
39,9932.281019780186,9912.253552667025,0,50,0.001,50,100
40,9931.441688409648,9911.267056169181,0,50,0.001,50,100
41,9931.031545729516,9908.342243063038,0,50,0.001,50,100
42,9931.465415088194,9910.866876010237,0,50,0.001,50,100
43,9930.709050352629,9907.967765018857,0,50,0.001,50,100
44,9930.952426853737,9909.077653556034,0,50,0.001,50,100
45,9929.340343963375,9909.450742524246,0,50,0.001,50,100
46,9929.98330344843,9908.926075902478,0,50,0.001,50,100
47,9930.36642711952,9908.723809603987,0,50,0.001,50,100
48,9930.153857492063,9907.47998046875,0,50,0.001,50,100
49,9929.127916117634,9908.900702114763,0,50,0.001,50,100
50,9928.64200351132,9909.64592032597,0,50,0.001,50,100
51,9928.852607847688,9907.79240470097,0,50,0.001,50,100
52,9929.06825783496,9909.984880118534,0,50,0.001,50,100
53,9928.836177078341,9907.834026468212,0,50,0.001,50,100
54,9928.01063035308,9914.077274717134,0,50,0.001,50,100
55,9928.321866483739,9906.093312230603,0,50,0.001,50,100
56,9928.11963756289,9907.739097858297,0,50,0.001,50,100
57,9927.514217009313,9907.843733162716,0,50,0.001,50,100
58,9927.083429414231,9905.656351023707,0,50,0.001,50,100
59,9928.112056218555,9905.385312836746,0,50,0.001,50,100
60,9926.386425828043,9904.412134630928,0,50,0.001,50,100
61,9927.092451036176,9907.41124225485,0,50,0.001,50,100
62,9926.971453679025,9903.424417429957,0,50,0.001,50,100
63,9927.170112321064,9904.952653556034,0,50,0.001,50,100
64,9927.092984472329,9905.272469356143,0,50,0.001,50,100
65,9926.327493299294,9904.517106681034,0,50,0.001,50,100
66,9927.065388509973,9905.201862203663,0,50,0.001,50,100
67,9927.230913748053,9905.811658135775,0,50,0.001,50,100
68,9926.369059673725,9909.496607287178,0,50,0.001,50,100
69,9927.009464280367,9907.055596713362,0,50,0.001,50,100
70,9926.630700280008,9904.820548221982,0,50,0.001,50,100
71,9926.685340519436,9906.65737809806,0,50,0.001,50,100
72,9927.330636361254,9903.675722319504,0,50,0.001,50,100
73,9925.776313375958,9905.126330145475,0,50,0.001,50,100
74,9925.507783956487,9904.873998181572,0,50,0.001,50,100
75,9926.095217885271,9902.530643857759,0,50,0.001,50,100
76,9926.250614855355,9914.456820783944,0,50,0.001,50,100
77,9926.860873768417,9904.832460600754,0,50,0.001,50,100
78,9926.789074198161,9904.639134900322,0,50,0.001,50,100
79,9926.071275024706,9904.702645137393,0,50,0.001,50,100
80,9925.92933421553,9903.724794585129,0,50,0.001,50,100
81,9925.501798709272,9902.896391769935,0,50,0.001,50,100
82,9924.913916506948,9905.342655576509,0,50,0.001,50,100
83,9925.435479025666,9904.338446255388,0,50,0.001,50,100
84,9925.993372757697,9904.583336139547,0,50,0.001,50,100
85,9925.797432300402,9903.228675579203,0,50,0.001,50,100
86,9926.305621949119,9900.507863011853,0,50,0.001,50,100
87,9924.160732735385,9902.34886011584,0,50,0.001,50,100
88,9925.61926462551,9904.889176993534,0,50,0.001,50,100
89,9925.028916918724,9905.366817079741,0,50,0.001,50,100
90,9925.627874940106,9903.667530980603,0,50,0.001,50,100
91,9924.844465927468,9903.701710668103,0,50,0.001,50,100
92,9924.750424877217,9902.126523774246,0,50,0.001,50,100
93,9924.898361695916,9901.380648908944,0,50,0.001,50,100
94,9925.196748098348,9905.250521955819,0,50,0.001,50,100
95,9925.179008538722,9901.278135102371,0,50,0.001,50,100
96,9924.8611016486,9902.822358230065,0,50,0.001,50,100
97,9924.857733046088,9901.402705751616,0,50,0.001,50,100
98,9925.188553302438,9901.632206357759,0,50,0.001,50,100
99,9925.390700804084,9899.817727976832,0,50,0.001,50,100
