,loss,val_loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,11340.518901888925,12323.116160425647,0,50,0.0005,150,50
1,10594.872254675522,10438.965298356681,0,50,0.0005,150,50
2,10338.048355987212,10242.807373046875,0,50,0.0005,150,50
3,10222.409182962985,10162.945093615303,0,50,0.0005,150,50
4,10161.341239106672,10123.595517914871,0,50,0.0005,150,50
5,10118.455581145934,10080.16519059806,0,50,0.0005,150,50
6,10087.122391310044,10051.375286233837,0,50,0.0005,150,50
7,10064.759531661775,10045.131541285022,0,50,0.0005,150,50
8,10049.235650567502,10024.330431707975,0,50,0.0005,150,50
9,10035.133633242993,10031.542547817888,0,50,0.0005,150,50
10,10023.777597366136,10012.941490436422,0,50,0.0005,150,50
11,10013.089798829062,10042.175267712822,0,50,0.0005,150,50
12,10006.98351027192,9996.339069234913,0,50,0.0005,150,50
13,10001.69554318774,9999.712688577587,0,50,0.0005,150,50
14,9992.266074209392,9987.872120824353,0,50,0.0005,150,50
15,9988.789765793454,9990.660215180496,0,50,0.0005,150,50
16,9985.32951801704,9971.713084253772,0,50,0.0005,150,50
17,9980.062117236164,9962.990225956357,0,50,0.0005,150,50
18,9975.494132202324,9961.138528758082,0,50,0.0005,150,50
19,9972.498390333014,9951.819133890087,0,50,0.0005,150,50
20,9970.699552849484,9955.492633688038,0,50,0.0005,150,50
21,9967.090336008625,9951.163582637393,0,50,0.0005,150,50
22,9965.613906399736,9955.498812971444,0,50,0.0005,150,50
23,9962.374058531983,9949.21135001347,0,50,0.0005,150,50
24,9960.116316688878,9942.512249124462,0,50,0.0005,150,50
25,9957.692114690644,9949.012821592134,0,50,0.0005,150,50
26,9956.257395577533,9974.224769329203,0,50,0.0005,150,50
27,9953.721504215082,9937.805201037178,0,50,0.0005,150,50
28,9953.304505944538,9961.068645608837,0,50,0.0005,150,50
29,9950.534861924263,9953.699732287178,0,50,0.0005,150,50
30,9947.900130457894,9933.15891870959,0,50,0.0005,150,50
31,9947.055626628384,9951.740848935884,0,50,0.0005,150,50
32,9945.269232244998,9940.545940530712,0,50,0.0005,150,50
33,9944.750822146772,9932.552742793643,0,50,0.0005,150,50
34,9943.800729778091,9926.188047211746,0,50,0.0005,150,50
35,9942.429906489579,9950.767098262393,0,50,0.0005,150,50
36,9940.43532554579,9929.25792194235,0,50,0.0005,150,50
37,9940.9098095165,9932.208917025862,0,50,0.0005,150,50
38,9938.665320754222,9928.356319032866,0,50,0.0005,150,50
39,9938.348096100863,9927.960609172953,0,50,0.0005,150,50
40,9937.861603733678,9921.277032260237,0,50,0.0005,150,50
41,9936.356617041507,9927.026543978987,0,50,0.0005,150,50
42,9935.727510986913,9922.202796672953,0,50,0.0005,150,50
43,9934.886094536116,9926.152747844828,0,50,0.0005,150,50
44,9934.233970711548,9918.966712688578,0,50,0.0005,150,50
45,9933.110427834512,9918.705768453663,0,50,0.0005,150,50
46,9932.970378851971,9927.885413860453,0,50,0.0005,150,50
47,9932.853865166058,9928.596376616379,0,50,0.0005,150,50
48,9932.35927345996,9917.614863954741,0,50,0.0005,150,50
49,9930.817097377367,9918.221132475754,0,50,0.0005,150,50
