,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.65625,0.81099683,300,100,100,100,0.001,0.2,0.4
1,2,0.8291139006614685,0.81099683,300,100,100,100,0.001,0.2,0.4
2,3,0.8354430198669434,0.81099683,300,100,100,100,0.001,0.2,0.4
3,4,0.905063271522522,0.81099683,300,100,100,100,0.001,0.2,0.4
4,5,0.8291139006614685,0.81099683,300,100,100,100,0.001,0.2,0.4
