,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.6875,0.7893988,100,20,200,100,0.001,0,0.2
1,2,0.8227847814559937,0.7893988,100,20,200,100,0.001,0,0.2
2,3,0.892405092716217,0.7893988,100,20,200,100,0.001,0,0.2
3,4,0.9177215099334717,0.7893988,100,20,200,100,0.001,0,0.2
4,5,0.6265822649002075,0.7893988,100,20,200,100,0.001,0,0.2
