,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.637499988079071,0.72370255,100,20,200,100,0.001,0,0.8
1,2,0.6582278609275818,0.72370255,100,20,200,100,0.001,0,0.8
2,3,0.7341772317886353,0.72370255,100,20,200,100,0.001,0,0.8
3,4,0.8037974834442139,0.72370255,100,20,200,100,0.001,0,0.8
4,5,0.7848101258277893,0.72370255,100,20,200,100,0.001,0,0.8
