,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7562500238418579,0.8056804,300,100,100,100,0.001,0,0.5
1,2,0.797468364238739,0.8056804,300,100,100,100,0.001,0,0.5
2,3,0.7784810066223145,0.8056804,300,100,100,100,0.001,0,0.5
3,4,0.8734177350997925,0.8056804,300,100,100,100,0.001,0,0.5
4,5,0.8227847814559937,0.8056804,300,100,100,100,0.001,0,0.5
