,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8687499761581421,0.87754744,100,20,200,100,0.001,0.4,0.5
1,2,0.8734177350997925,0.87754744,100,20,200,100,0.001,0.4,0.5
2,3,0.8797468543052673,0.87754744,100,20,200,100,0.001,0.4,0.5
3,4,0.9113923907279968,0.87754744,100,20,200,100,0.001,0.4,0.5
4,5,0.8544303774833679,0.87754744,100,20,200,100,0.001,0.4,0.5
