,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8125,0.71439874,300,100,100,100,0.001,0,0.4
1,2,0.4113923907279968,0.71439874,300,100,100,100,0.001,0,0.4
2,3,0.7594936490058899,0.71439874,300,100,100,100,0.001,0,0.4
3,4,0.8037974834442139,0.71439874,300,100,100,100,0.001,0,0.4
4,5,0.7848101258277893,0.71439874,300,100,100,100,0.001,0,0.4
