,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.75,0.83734167,130,10,200,100,0.01,0.2,0.6
1,2,0.8417721390724182,0.83734167,130,10,200,100,0.01,0.2,0.6
2,3,0.7911392450332642,0.83734167,130,10,200,100,0.01,0.2,0.6
3,4,0.892405092716217,0.83734167,130,10,200,100,0.01,0.2,0.6
4,5,0.9113923907279968,0.83734167,130,10,200,100,0.01,0.2,0.6
