,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8062499761581421,0.80175626,100,20,200,100,0.001,0.8,0.8
1,2,0.7405063509941101,0.80175626,100,20,200,100,0.001,0.8,0.8
2,3,0.8101266026496887,0.80175626,100,20,200,100,0.001,0.8,0.8
3,4,0.8354430198669434,0.80175626,100,20,200,100,0.001,0.8,0.8
4,5,0.8164557218551636,0.80175626,100,20,200,100,0.001,0.8,0.8
