,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8062499761581421,0.7903639,130,10,200,100,0.01,0,0.6
1,2,0.8164557218551636,0.7903639,130,10,200,100,0.01,0,0.6
2,3,0.7594936490058899,0.7903639,130,10,200,100,0.01,0,0.6
3,4,0.7658227682113647,0.7903639,130,10,200,100,0.01,0,0.6
4,5,0.8037974834442139,0.7903639,130,10,200,100,0.01,0,0.6
