,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8374999761581421,0.85610753,300,100,100,100,0.001,0.8,0
1,2,0.8291139006614685,0.85610753,300,100,100,100,0.001,0.8,0
2,3,0.8734177350997925,0.85610753,300,100,100,100,0.001,0.8,0
3,4,0.8670886158943176,0.85610753,300,100,100,100,0.001,0.8,0
4,5,0.8734177350997925,0.85610753,300,100,100,100,0.001,0.8,0
