,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.875,0.87120247,100,20,200,100,0.001,0.2,0.5
1,2,0.8607594966888428,0.87120247,100,20,200,100,0.001,0.2,0.5
2,3,0.8101266026496887,0.87120247,100,20,200,100,0.001,0.2,0.5
3,4,0.9240506291389465,0.87120247,100,20,200,100,0.001,0.2,0.5
4,5,0.8860759735107422,0.87120247,100,20,200,100,0.001,0.2,0.5
