,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.800000011920929,0.87012655,300,100,100,100,0.001,0.5,0
1,2,0.8544303774833679,0.87012655,300,100,100,100,0.001,0.5,0
2,3,0.892405092716217,0.87012655,300,100,100,100,0.001,0.5,0
3,4,0.8987341523170471,0.87012655,300,100,100,100,0.001,0.5,0
4,5,0.905063271522522,0.87012655,300,100,100,100,0.001,0.5,0
