,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8687499761581421,0.88514245,100,20,200,100,0.001,0.4,0.2
1,2,0.8670886158943176,0.88514245,100,20,200,100,0.001,0.4,0.2
2,3,0.905063271522522,0.88514245,100,20,200,100,0.001,0.4,0.2
3,4,0.9240506291389465,0.88514245,100,20,200,100,0.001,0.4,0.2
4,5,0.8607594966888428,0.88514245,100,20,200,100,0.001,0.4,0.2
