,val_loss,loss,intermediate_dim,latent_dim,learning_rate,batch_size,epochs
0,10312.009664601293,10404.058504376047,300,100,0.001,200,100
1,10048.801589439656,9988.186639015334,300,100,0.001,200,100
2,9953.045595366379,9932.263110831187,300,100,0.001,200,100
3,9960.864325161638,9902.123330906355,300,100,0.001,200,100
4,9913.514042295259,9882.674970333463,300,100,0.001,200,100
5,9887.97592268319,9865.179272449239,300,100,0.001,200,100
6,9876.442315463362,9852.190041308548,300,100,0.001,200,100
7,9862.8154296875,9842.86104081816,300,100,0.001,200,100
8,9849.531047952587,9833.997629952533,300,100,0.001,200,100
9,9842.782664331897,9827.819058925043,300,100,0.001,200,100
10,9853.515389278018,9822.795277031175,300,100,0.001,200,100
11,9842.307920258621,9817.697828540518,300,100,0.001,200,100
12,9838.20571794181,9813.152620762457,300,100,0.001,200,100
13,9836.212587553879,9810.267058258714,300,100,0.001,200,100
14,9846.427566002156,9806.49373867618,300,100,0.001,200,100
15,9827.758957435344,9804.122641650694,300,100,0.001,200,100
16,9822.712351831897,9800.190124131528,300,100,0.001,200,100
17,9818.905509159482,9797.069153446184,300,100,0.001,200,100
18,9810.825868803879,9794.571580112752,300,100,0.001,200,100
19,9816.0244140625,9792.177085828942,300,100,0.001,200,100
20,9804.696524784482,9789.710532743622,300,100,0.001,200,100
21,9802.208378232759,9786.74815496601,300,100,0.001,200,100
22,9798.165443157328,9784.551860756319,300,100,0.001,200,100
23,9803.692079741379,9783.98755362437,300,100,0.001,200,100
24,9800.445379849138,9780.606491169292,300,100,0.001,200,100
25,9790.738685344828,9777.909608308128,300,100,0.001,200,100
26,9792.268756734913,9775.70393544861,300,100,0.001,200,100
27,9796.31411637931,9774.112605096281,300,100,0.001,200,100
28,9791.506566540947,9773.363286865117,300,100,0.001,200,100
29,9782.533674568966,9771.592604516052,300,100,0.001,200,100
30,9789.019261853447,9769.370381098017,300,100,0.001,200,100
31,9782.450801454741,9768.160840826396,300,100,0.001,200,100
32,9787.030542834053,9767.003915140602,300,100,0.001,200,100
33,9784.916453394397,9765.277049424263,300,100,0.001,200,100
34,9778.020642510775,9762.963836304354,300,100,0.001,200,100
35,9772.96841325431,9761.306185332565,300,100,0.001,200,100
36,9783.581728178879,9760.117334896831,300,100,0.001,200,100
37,9779.341325431034,9758.803562136889,300,100,0.001,200,100
38,9776.833782327587,9757.99979972748,300,100,0.001,200,100
39,9773.106883081897,9756.727433311122,300,100,0.001,200,100
40,9778.899515086207,9755.675956722418,300,100,0.001,200,100
41,9769.466695851293,9754.834668015543,300,100,0.001,200,100
42,9770.06997575431,9754.285621836818,300,100,0.001,200,100
43,9772.927835398707,9752.858158859159,300,100,0.001,200,100
44,9766.307011045259,9752.067922799622,300,100,0.001,200,100
45,9770.6494140625,9752.187781223796,300,100,0.001,200,100
46,9763.951575969828,9750.370915470023,300,100,0.001,200,100
47,9780.873888739225,9750.417528431211,300,100,0.001,200,100
48,9769.240032327587,9749.606980620358,300,100,0.001,200,100
49,9763.826138200431,9749.247540110655,300,100,0.001,200,100
