,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.862500011920929,0.8661709,130,10,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8354430198669434,0.8661709,130,10,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8670886158943176,0.8661709,130,10,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8860759735107422,0.8661709,130,10,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8797468543052673,0.8661709,130,10,200,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
