,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.5249999761581421,0.53917724,130,10,200,100,0.01,0.6,0.6,True,True,False,categorical_crossentropy,binary_crossentropy
1,2,0.5253164768218994,0.53917724,130,10,200,100,0.01,0.6,0.6,True,True,False,categorical_crossentropy,binary_crossentropy
2,3,0.5316455960273743,0.53917724,130,10,200,100,0.01,0.6,0.6,True,True,False,categorical_crossentropy,binary_crossentropy
3,4,0.5886076092720032,0.53917724,130,10,200,100,0.01,0.6,0.6,True,True,False,categorical_crossentropy,binary_crossentropy
4,5,0.5253164768218994,0.53917724,130,10,200,100,0.01,0.6,0.6,True,True,False,categorical_crossentropy,binary_crossentropy
