,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.856249988079071,0.8418829,130,10,200,100,0.01,0.6,0.6,True,False,True,categorical_crossentropy,binary_crossentropy
1,2,0.8221518993377686,0.8418829,130,10,200,100,0.01,0.6,0.6,True,False,True,categorical_crossentropy,binary_crossentropy
2,3,0.804430365562439,0.8418829,130,10,200,100,0.01,0.6,0.6,True,False,True,categorical_crossentropy,binary_crossentropy
3,4,0.8556962013244629,0.8418829,130,10,200,100,0.01,0.6,0.6,True,False,True,categorical_crossentropy,binary_crossentropy
4,5,0.8708860874176025,0.8418829,130,10,200,100,0.01,0.6,0.6,True,False,True,categorical_crossentropy,binary_crossentropy
