,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8218749761581421,0.8438686,130,10,200,100,0.01,0.8,0.8,True,False,True,categorical_crossentropy,binary_crossentropy
1,2,0.8012658357620239,0.8438686,130,10,200,100,0.01,0.8,0.8,True,False,True,categorical_crossentropy,binary_crossentropy
2,3,0.8677214980125427,0.8438686,130,10,200,100,0.01,0.8,0.8,True,False,True,categorical_crossentropy,binary_crossentropy
3,4,0.8658227920532227,0.8438686,130,10,200,100,0.01,0.8,0.8,True,False,True,categorical_crossentropy,binary_crossentropy
4,5,0.8626582026481628,0.8438686,130,10,200,100,0.01,0.8,0.8,True,False,True,categorical_crossentropy,binary_crossentropy
