,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8500000238418579,0.8725317,300,100,50,100,0.001,0.6,0.6,True,False,False,categorical_crossentropy,mse
1,2,0.8734177350997925,0.8725317,300,100,50,100,0.001,0.6,0.6,True,False,False,categorical_crossentropy,mse
2,3,0.8544303774833679,0.8725317,300,100,50,100,0.001,0.6,0.6,True,False,False,categorical_crossentropy,mse
3,4,0.8987341523170471,0.8725317,300,100,50,100,0.001,0.6,0.6,True,False,False,categorical_crossentropy,mse
4,5,0.8860759735107422,0.8725317,300,100,50,100,0.001,0.6,0.6,True,False,False,categorical_crossentropy,mse
